id,ProbToYes
263,0.508205859126253
264,0.5087624326782278
265,0.5079894608068706
266,0.507823339451612
267,0.5078384114118795
268,0.5078384114118795
269,0.5078834698807284
270,0.508922667129666
271,0.5088690979157674
272,0.5088690979157674
273,0.5081236826800439
274,0.5080382703373939
275,0.5080382703373939
276,0.5080217295645074
277,0.5078470018527258
278,0.5084264224531096
279,0.5078794585225368
280,0.5078794585225368
281,0.5078794585225368
282,0.5081124464421027
283,0.5081270586455092
284,0.5081105179675135
285,0.5079624593176066
286,0.5079624593176066
287,0.5084278844941931
288,0.5083862129062515
289,0.5083026628898291
290,0.5083830768924329
291,0.5083624551356941
292,0.5083068515546778
293,0.5082770441313105
294,0.5079293212083366
295,0.5079293212083366
296,0.5079262061190296
297,0.507800002818235
298,0.508021044199913
299,0.507800002818235
300,0.5085077615002751
301,0.5083232071936352
302,0.5084215141588219
303,0.5070918755350233
304,0.5077993730261994
305,0.5077662428507399
306,0.5079174684424176
307,0.5079174684424176
308,0.5078638956116958
309,0.508026183528923
310,0.508026183528923
311,0.5080096427431997
312,0.5078349148974329
313,0.5077932417057406
314,0.5079114459155719
315,0.5087863403978637
316,0.5079530276720364
317,0.5070760124997387
318,0.5070760124997387
319,0.5070224369744266
320,0.5087216754242812
321,0.5067605400589275
322,0.5082286447950471
323,0.5080537350043436
324,0.5086516205569799
325,0.5085980503251712
326,0.5085778839553855
327,0.5085572624709385
328,0.508501659620814
329,0.5084718525872717
330,0.5084718525872717
331,0.50746728701027
332,0.5091754856353158
333,0.5072180234796149
334,0.5075235735060595
335,0.5076785291093622
336,0.5074699993761823
337,0.507624955482628
338,0.5074699993761823
339,0.507624955482628
340,0.5074699993761823
341,0.5076047878406216
342,0.5074025251948262
343,0.5074025251948262
344,0.5075285587259516
345,0.5074025251948262
346,0.5073727160803811
347,0.507990856787967
348,0.5085781505416932
349,0.5074822085084348
350,0.5073341441099547
351,0.5072081091341456
352,0.5077423621008775
353,0.5078693164742533
354,0.5074717206161417
355,0.5072121429643327
356,0.5081763787287888
357,0.5079663098512343
358,0.50814369228887
359,0.5078808966478495
360,0.5078643557093369
361,0.5082083949763264
362,0.5082180870043798
363,0.5084776482650682
364,0.5093468919408916
365,0.5080149942574342
366,0.5090526729342061
367,0.5083925895202087
368,0.5083390183450451
369,0.5083188516216772
370,0.5082982297765402
371,0.5089174422783252
372,0.5082128184083567
373,0.5074411866350919
374,0.5079367117657871
375,0.5080482199940164
376,0.5080482199940164
377,0.507739580283297
378,0.5085199522881293
379,0.5084643492967146
380,0.5084345421878108
381,0.5084345421878108
382,0.5088356353443557
383,0.5085941963883364
384,0.508782462998561
385,0.4991515711820301
386,0.49924781694734893
387,0.49875396909164826
388,0.49870262067139876
389,0.4985744658722138
390,0.4985744658722138
391,0.4987205003811896
392,0.4987205003811896
393,0.5082848173814166
394,0.5082550099145272
395,0.5082550099145272
396,0.509119008963449
397,0.5080054833490516
398,0.5080904119531903
399,0.5083097013637695
400,0.5082890795060937
401,0.5082334756541594
402,0.508039069574032
403,0.5082720550904671
404,0.5079707289092862
405,0.5076764823223605
406,0.5076764823223605
407,0.5076764823223605
408,0.5086925236459743
409,0.5076409548495521
410,0.5077425436862315
411,0.5081810713504381
412,0.5076481800058089
413,0.5082212161984593
414,0.5080662658924765
415,0.5080662658924765
416,0.5082010493178718
417,0.5089169795760466
418,0.5082560989063449
419,0.5082560989063449
420,0.5072870580760304
421,0.5071810990885692
422,0.5072154830771252
423,0.5071619079774533
424,0.5071619079774533
425,0.507921685916891
426,0.5085707210210791
427,0.5081643026147346
428,0.5083109452920959
429,0.5082573738255574
430,0.5084903559782622
431,0.5083939645681379
432,0.5073893466489626
433,0.5073595375113159
434,0.5073595375113159
435,0.5083641573179711
436,0.5083641573179711
437,0.5092964781298521
438,0.5091318920938634
439,0.5080398038239428
440,0.5079862314102476
441,0.5079660642227367
442,0.507889836815336
443,0.5092434674937054
444,0.5085744926758499
445,0.5086690001830431
446,0.508052368237408
447,0.5080490465177673
448,0.5072774069122913
449,0.509337027627436
450,0.5080192859671726
451,0.5076715099490624
452,0.5074846323850185
453,0.5082650171296311
454,0.5081887911951777
455,0.5081589835399685
456,0.5086510694990578
457,0.5078276294916044
458,0.5086888004762842
459,0.507463251968819
460,0.507463251968819
461,0.5075510018391446
462,0.5075083114756138
463,0.5075426948014113
464,0.5076976502242743
465,0.5076976502242743
466,0.506897070112369
467,0.5075426948014113
468,0.5076976502242743
469,0.5074891207330646
470,0.5087422437729596
471,0.5083793250489632
472,0.5074684978071055
473,0.5067250700735333
474,0.5067044462527835
475,0.5083091806043492
476,0.5092728906859809
477,0.5076844307324784
478,0.5075926747843211
479,0.5077294896334822
480,0.5080681361462683
481,0.5077638724946048
482,0.507918825797354
483,0.5077638724946048
484,0.507918825797354
485,0.5077638724946048
486,0.513862860407013
487,0.5077102991493773
488,0.5077102991493773
489,0.513690853982291
490,0.5077688576412026
491,0.4991518938428179
492,0.5077071316383986
493,0.5087795676594274
494,0.5079311636122434
495,0.5075194523601745
496,0.5077154411472024
497,0.5075477352193539
498,0.5080961636822864
499,0.5079325826863446
500,0.5078155646895854
501,0.5074656741757938
502,0.5078380426117785
503,0.5077019730925825
504,0.5077337464933444
505,0.5078880597412458
506,0.5077620289819649
507,0.507777667996228
508,0.507655634357987
509,0.5076717992509707
510,0.507392155794136
511,0.5013453222052124
512,0.5075824623331934
513,0.5083800034580864
514,0.5075730313410678
515,0.5075242413796992
516,0.5075816873965179
517,0.5075816873965179
518,0.5077366424500187
519,0.5075534316775466
520,0.5074809795523157
521,0.508103871849964
522,0.5081551431962085
523,0.507874117799135
524,0.508000147667535
525,0.5075275622407972
526,0.5074004471903879
527,0.507428456216102
528,0.5072535425745711
529,0.5080585388839927
530,0.5078084486962254
531,0.5080208460121197
532,0.5085124389824213
533,0.5085852061559126
534,0.507956715691916
535,0.5085453632449649
536,0.5078929687921667
537,0.5078048424962105
538,0.508064232644853
539,0.5079375629463133
540,0.5080925145416215
541,0.5078271715449001
542,0.5080026629437644
543,0.5069393924633306
544,0.5067356380684743
545,0.5069480488374355
546,0.5069480488374355
547,0.5069133491665612
548,0.5080511336884653
549,0.5080023451807122
550,0.5079338145795113
551,0.5077579402237364
552,0.5080706958665517
553,0.5079440262204492
554,0.5080989777514991
555,0.5093929803707581
556,0.5077020670374182
557,0.5074983216186756
558,0.5077107230245685
559,0.5077107230245685
560,0.5071841126659117
561,0.5068253991666865
562,0.5071927689202438
563,0.5070378088850265
564,0.5070378088850265
565,0.4986843961230321
566,0.5063258859893152
567,0.5080389034235949
568,0.5088910206435048
569,0.5080315731252067
570,0.5077694745632059
571,0.5080533077213961
572,0.5079555604249777
573,0.508750355511587
574,0.5075828706497835
575,0.5077551458746968
576,0.5075066735966203
577,0.5076992397494726
578,0.5074953966320851
579,0.5074953966320851
580,0.5075578186769883
581,0.5077887357806323
582,0.5078923090969184
583,0.5082010222109042
584,0.5083783200003565
585,0.5082234995770933
586,0.5090541438023272
587,0.5080713220182033
588,0.5076921496235638
589,0.5078614005971728
590,0.5077064607454127
591,0.5076179475704059
592,0.5076681776867183
593,0.5087852946614918
594,0.5076668472222465
595,0.5074631013681072
596,0.5076755032281535
597,0.5078304573852482
598,0.508757617456677
599,0.5082406330542101
600,0.5078819423991248
601,0.5082492887438405
602,0.5080943387218153
603,0.5089131240114911
604,0.5094110958594582
605,0.5086028210707503
606,0.5084878068539088
607,0.5085512180865381
608,0.5085838953375311
609,0.5083649824478392
610,0.5087404202117656
611,0.5083186879099469
612,0.508202138578076
613,0.5082483801898623
614,0.5081526122355162
615,0.508122010561652
616,0.5081629674865938
617,0.5080606071747151
618,0.5082730010446217
619,0.508118051263211
620,0.5082322122975783
621,0.5079637673477388
622,0.4999691211544593
623,0.5079553976551849
624,0.5079255895514299
625,0.5094710571371353
626,0.5079734316614521
627,0.5077696896652121
628,0.5081370386527957
629,0.5079820875012037
630,0.5081562358304914
631,0.5080748482566008
632,0.5078663236634087
633,0.5077559317682036
634,0.5079314239553148
635,0.5083689992472207
636,0.5084202696947494
637,0.5081406566386647
638,0.5085456211337811
639,0.5082858268694919
640,0.5082768957582008
641,0.5081048752087994
642,0.5078704887650316
643,0.5078560823609816
644,0.5079135272003765
645,0.5080684790341949
646,0.5079135272003765
647,0.5082407760387204
648,0.5079486328565784
649,0.5073820100374128
650,0.5070322546490493
651,0.5073906661918551
652,0.5072446618940807
653,0.5073906661918551
654,0.5071578451874447
655,0.5073243897902051
656,0.5071494750870126
657,0.5077165741410907
658,0.5084075035899379
659,0.5078384149065517
660,0.5074502800126116
661,0.5075664130542065
662,0.5077207278987372
663,0.5077573235485322
664,0.5073986220457025
665,0.507765979506082
666,0.5075574508845382
667,0.5075574508845382
668,0.5000459873673375
669,0.5074911751410408
670,0.5075745789698052
671,0.5074054033084178
672,0.5074339504600551
673,0.5081088148908407
674,0.5083055957630112
675,0.5074574167925294
676,0.5078158192831672
677,0.5076698187256788
678,0.5078158192831672
679,0.507801304561187
680,0.5082095090584012
681,0.5077972446293219
682,0.5082181647657724
683,0.5080096420958229
684,0.5081444260162238
685,0.5079228294193111
686,0.508261034857886
687,0.5081275438218322
688,0.5079238038227367
689,0.5081361995756029
690,0.5080149083226768
691,0.5083626260443461
692,0.5084138965138169
693,0.5082782589550258
694,0.508323730516905
695,0.508010178430396
696,0.508215365765575
697,0.5080116269218873
698,0.5073913413749391
699,0.5073223829019519
700,0.5073999975246043
701,0.5073231376329567
702,0.5073325230635176
703,0.5085291933382305
704,0.5071046740650937
705,0.506847553084935
706,0.5072149223813287
707,0.5070599625418646
708,0.5080955208712367
709,0.508060854501336
710,0.5078369462808953
711,0.508273727386728
712,0.5080699893178154
713,0.5078665213834749
714,0.5075167760963334
715,0.5078751772819063
716,0.5077291772634203
717,0.5076944791803895
718,0.508278360701864
719,0.5082036042835987
720,0.5081362404866451
721,0.507748112801469
722,0.508031946342979
723,0.5079341989129972
724,0.5080602282986569
725,0.5077971391836439
726,0.5079020355501918
727,0.5085458929975203
728,0.5084623829635576
729,0.5084921454594953
730,0.5083661196513891
731,0.5083487328604548
732,0.5079695672167166
733,0.5080425566626036
734,0.5079356673450345
735,0.5079098039967236
736,0.5077325709375479
737,0.5079098039967236
738,0.5076319013703381
739,0.5077984412488454
740,0.5083380459800999
741,0.5081563801877269
742,0.5079578106507694
743,0.5080886956973519
744,0.5073415145118538
745,0.5073927882816122
746,0.5074225528008414
747,0.5070344083020158
748,0.5073182540546313
749,0.5071906929361686
750,0.5073167280395353
751,0.5080410025178536
752,0.5078181849350231
753,0.5079154210216416
754,0.5075272879652004
755,0.5078111254085036
756,0.5076867081314597
757,0.5076562794070274
758,0.5073998831253034
759,0.507515088280387
760,0.5084465996107359
761,0.5082226970174968
762,0.5082566551832027
763,0.5080807844655402
764,0.5080473190170557
765,0.5078535753669869
766,0.5077203573138639
767,0.5079140953216975
768,0.5077103525668403
769,0.5076174038632684
770,0.507664738270308
771,0.5076790255618043
772,0.508573839640139
773,0.5083701056430429
774,0.5085289246492685
775,0.5085289246492685
776,0.5097049323078788
777,0.5083998704201266
778,0.5078299994288789
779,0.507988824049697
780,0.5080473068023514
781,0.5083869345238462
782,0.508089349979773
783,0.5080304757897969
784,0.5080817473797388
785,0.5079667291896101
786,0.5076341023021828
787,0.5076853751700083
788,0.5076565804768746
789,0.5076565804768746
790,0.5073944758487096
791,0.5075149965340964
792,0.5080553548044652
793,0.5080960306082111
794,0.5078922901975853
795,0.5077626229332738
796,0.5080894296803077
797,0.5081472374459458
798,0.5079136895785741
799,0.508193278280068
800,0.5079359665587901
801,0.5081281951688386
802,0.5081660553690678
803,0.508124737957489
804,0.507989777815931
805,0.5080896136125915
806,0.5078858731183648
807,0.5080982693876764
808,0.508244912700788
809,0.5186667167612639
810,0.50798498296727
811,0.5079508418842342
812,0.5078358227352026
813,0.5079502240090233
814,0.5077258591125186
815,0.5080514522735285
816,0.5081823365286374
817,0.5095502250522603
818,0.5089641982284349
819,0.5080794536456897
820,0.5078757130192356
821,0.5080715687067165
822,0.507820722051747
823,0.5075968104629286
824,0.5077885880651856
825,0.5082982215230232
826,0.5082639519962001
827,0.5082946009531513
828,0.5082102034422152
829,0.5081803958288076
830,0.5080667881642238
831,0.5078136470049099
832,0.5079086669499727
833,0.507731697564974
834,0.5082863572089898
835,0.5083078205773648
836,0.5081144293266076
837,0.5079313041507701
838,0.5076692039378554
839,0.5077383862406827
840,0.5076565040307924
841,0.5081093284250627
842,0.5080545654404959
843,0.5081863223901125
844,0.5081649429476675
845,0.5078328618095672
846,0.5083667253127448
847,0.5081629884898936
848,0.5082494086185224
849,0.5080533707430719
850,0.5079473356976851
851,0.507826142159953
852,0.5077565178648166
853,0.5076592670185098
854,0.5080509844556007
855,0.5082899977424207
856,0.5083412684607613
857,0.5081212098827247
858,0.5080795374507092
859,0.5076716823705726
860,0.5077286886491951
861,0.5074969732649983
862,0.5073685375322374
863,0.5079937961145155
864,0.5082905593729546
865,0.5085017173080841
866,0.508536447086616
867,0.5083329318251691
868,0.5082077094293831
869,0.5078630448473554
870,0.5078554384598255
871,0.5073606000767827
872,0.5073802037552045
873,0.5071558311289388
874,0.5073682368617034
875,0.5078052636742758
876,0.507821512136406
877,0.5078727844080675
878,0.5078593527955243
879,0.5079902386643835
880,0.5079509531297178
881,0.5078159914922679
882,0.507873627689176
883,0.5076698844202311
884,0.5086305197339159
885,0.5078486651787608
886,0.5074131061928534
887,0.5076255086939504
888,0.5077609257090916
889,0.5077311172415155
890,0.5079708130343306
891,0.50776707100449
892,0.5078871666243324
893,0.5078306001073374
894,0.5076268562947127
895,0.5077890727176518
896,0.5081876884391754
897,0.5082077270957434
898,0.508041374457433
899,0.5080441367501056
900,0.5081928848486686
901,0.5079891457080189
902,0.5081849999678982
903,0.5080954246020157
904,0.5080336021043221
905,0.5080550658274016
906,0.5078350031730172
907,0.5075312275313875
908,0.5083386052751753
909,0.5077427648372251
910,0.5073283211482682
911,0.5080631595868024
912,0.5079333079313816
913,0.5075385418465128
914,0.5079419637932486
915,0.5078485534068633
916,0.5078628405352059
917,0.50781101998013
918,0.5076072759210978
919,0.5078031349066544
920,0.5076550733859784
921,0.5076550733859784
922,0.5074914058435592
923,0.5082765009674959
924,0.5080191906352975
925,0.5079407846926067
926,0.5081054179561975
927,0.5078718694628346
928,0.5075722040960378
929,0.5076612010000248
930,0.5071689533903728
931,0.5074586649200468
932,0.5079733210053656
933,0.5077530379540172
934,0.5074533704037711
935,0.5079559517412935
936,0.5079536510510325
937,0.5078840671753242
938,0.507798653528856
939,0.5075365511642694
940,0.5076570708185193
941,0.5077033140343131
942,0.507674405094723
943,0.5076681225696097
944,0.5074643767312011
945,0.5078678005221773
946,0.5070667733280538
947,0.5078471780754
948,0.5084064584055371
949,0.5084577287237636
950,0.5083991282843499
951,0.5082345318880722
952,0.5079724367322962
953,0.5080662852533595
954,0.508009228135669
955,0.5078505451618366
956,0.5080629419099568
957,0.5081645280357311
958,0.5081645280357311
959,0.5080772710046287
960,0.5081989859875288
961,0.5081240563401277
962,0.5079306627803745
963,0.5076685625569676
964,0.5074854322849087
965,0.5076059523124048
966,0.5074727322364543
967,0.5082452031681804
968,0.5082000813807717
969,0.5080552562148699
970,0.5081861404376331
971,0.5084169381355389
972,0.5082132019913417
973,0.5084255937234081
974,0.5084255937234081
975,0.5084255937234081
976,0.5086965997145799
977,0.5080520456814136
978,0.5077055596804545
979,0.5079179583713829
980,0.5079853038346376
981,0.5078885162227567
982,0.5078807164290559
983,0.5084098617229881
984,0.5081653365564478
985,0.5083221254390438
986,0.5082923180459136
987,0.5082923180459136
988,0.5081889663681927
989,0.5080614471054113
990,0.5077980765039747
991,0.5076081313819301
992,0.5082310978239662
993,0.508185975994715
994,0.5081273744985392
995,0.5081273744985392
996,0.507865277533592
997,0.5079857947274264
998,0.5082825581404992
999,0.5083440335554417
1000,0.5081402964272476
1001,0.5083526891856517
1002,0.5083228818531944
1003,0.5077996974788986
1004,0.5078308024605546
1005,0.5077813854951683
1006,0.5075192828531988
1007,0.5076770890099211
1008,0.5071286463560573
1009,0.5080095647305288
1010,0.5078058231990632
1011,0.5079980534040165
1012,0.508491264112883
1013,0.5080228707336851
1014,0.5076710679998507
1015,0.5081339907065987
1016,0.5078703048872412
1017,0.5079215770013252
1018,0.5078065576400808
1019,0.5079209030663028
1020,0.5088109383629145
1021,0.5083174843238782
1022,0.5080495765996959
1023,0.5081359973674852
1024,0.5079193356991113
1025,0.5078339222420867
1026,0.5079544396751017
1027,0.508000682029436
1028,0.5079717736289834
1029,0.508145852803971
1030,0.5082257981012529
1031,0.5078739999081235
1032,0.5080863963385923
1033,0.5087116260444418
1034,0.5080460578793745
1035,0.5078216943397086
1036,0.5080340914772776
1037,0.508488113857859
1038,0.5078535168457051
1039,0.5076497733222717
1040,0.5076198139906619
1041,0.5079332383683234
1042,0.5080060083274205
1043,0.5080225332366283
1044,0.5079203795843703
1045,0.5081327753839595
1046,0.5080188180530782
1047,0.5077637403508765
1048,0.5083618519404071
1049,0.5080601924515352
1050,0.5079468644500896
1051,0.5076408228986579
1052,0.5085597953682389
1053,0.5085740818288956
1054,0.5084309772053283
1055,0.5084267785951212
1056,0.5083926385004572
1057,0.5083638451150295
1058,0.508101752174556
1059,0.5082595525285778
1060,0.5080576692209136
1061,0.5081039112685473
1062,0.5078884840007476
1063,0.508509704134034
1064,0.5078575499345911
1065,0.5082743528455914
1066,0.508325623617258
1067,0.5081322325929726
1068,0.5081055648126669
1069,0.5074386978109358
1070,0.5073028078307237
1071,0.507368449678557
1072,0.5073395401563346
1073,0.5073857842558711
1074,0.5081419794673092
1075,0.5081634430396408
1076,0.50811810854798
1077,0.5077079503929106
1078,0.5083753856315067
1079,0.5074769800191903
1080,0.5072732318527
1081,0.5081292915035223
1082,0.508226332516417
1083,0.5082610629364149
1084,0.5080842118171093
1085,0.5078221141302374
1086,0.507979917323547
1087,0.5084494870233235
1088,0.5081035318605833
1089,0.5078997915477693
1090,0.5086218102576433
1091,0.5079447198309429
1092,0.5078425656741132
1093,0.5080549625300878
1094,0.5082508926408837
1095,0.5079534364464471
1096,0.5078384173162678
1097,0.507969303358662
1098,0.5083935022317472
1099,0.508068882775521
1100,0.5079936024932757
1101,0.508024251990226
1102,0.5079100448640423
1103,0.507647944303806
1104,0.5085483633539076
1105,0.508465164936574
1106,0.5082664288841071
1107,0.5080857442612788
1108,0.5078236465999714
1109,0.5079502168483564
1110,0.5079784989521033
1111,0.5086534955942497
1112,0.507501166366119
1113,0.5072974184909222
1114,0.5075098224591079
1115,0.508032133053676
1116,0.5078283918135835
1117,0.5080407888608713
1118,0.5081090879169979
1119,0.508092690617687
1120,0.5081439620011994
1121,0.5081151681428392
1122,0.508469723102463
1123,0.5082613953542949
