756804886038192128	realDonaldTrump	Leaked e-mails of DNC show plans to destroy Bernie Sanders. Mock his heritage and much more. On-line from Wikileakes, really vicious. RIGGED	2016-07-23 13:55:20	android
756864330054893568	realDonaldTrump	Crooked Hillary Clinton has destroyed jobs and manufacturing in Pennsylvania. Against steelworkers and miners. Husband signed NAFTA.	2016-07-23 17:51:32	android
756866912848584704	realDonaldTrump	Funny that the Democrats would have their convention in Pennsylvania where her husband and her killed so many jobs. I will bring jobs back!	2016-07-23 18:01:48	android
756875689924694016	realDonaldTrump	Tim Kaine has been praising the Trans Pacific Partnership and has been pushing hard to get it approved. Job killer!	2016-07-23 18:36:41	android
756883131685273605	realDonaldTrump	I will bring jobs back and get wages up. People haven't had a real wage increase in almost twenty years. Clinton killed jobs!	2016-07-23 19:06:15	android
756952917152784384	realDonaldTrump	Just saw Crooked Hillary and Tim Kaine together. ISIS and our other enemies are drooling. They don't look presidential to me!	2016-07-23 23:43:33	android
756962332228612096	realDonaldTrump	The Wikileaks e-mail release today was so bad to Sanders that it will make it impossible for him to support her, unless he is a fraud!	2016-07-24 00:20:58	iphone
756973646216884225	realDonaldTrump	Thank you to everyone for the wonderful reviews of my speech on Thursday night. From the heart!	2016-07-24 01:05:55	android
756974970312462336	realDonaldTrump	"@OliMauritania: @realDonaldTrump Kaine supported the stupidest deal in the history of deals https://t.co/0FFeKTsuJn #HillaryKaine2016"	2016-07-24 01:11:11	android
756975589110779904	realDonaldTrump	"@NancyNielsenn: @realDonaldTrump Dinesh D'Sousa Hillary's America. see it"	2016-07-24 01:13:39	android
757012114460569604	realDonaldTrump	#MakeAmericaGreatAgain #TrumpPence16 https://t.co/gCzHX1nyxD	2016-07-24 03:38:47	iphone
662559770398838784	realDonaldTrump	"@keksec_org: @realDonaldTrump Ivanka said it and you said it too, you'll be great for women. #MakeAmericaGreatAgain"	2015-11-06 11:18:53	android
662560463037841408	realDonaldTrump	"@SoCal4Trump: Wow @megynkelly. You openly LIE about who's ahead in the GOP race. Trump is LEADING in 99% of polls. Shameful... #StopTheLies	2015-11-06 11:21:38	android
662562140511985664	realDonaldTrump	A great honor to easily finish FIRST in the @FoxNews poll tabulation even though some of my best polls were not used in determining winner!	2015-11-06 11:28:18	android
662563472060850177	realDonaldTrump	"@DeeMcNa: @FoxNews Silent majority did not try to kill their mothers, like Ben Carson, but wants America rebuilt by only one capable:TRUMP"	2015-11-06 11:33:36	android
662564112581414913	realDonaldTrump	"@Rick_Saphire: @greta Interesting presidential race; Carson tries to beat his mom with a hammer, and @realDonaldTrump beats Carson polls.	2015-11-06 11:36:08	android
662564576265953280	realDonaldTrump	"@Rick_Sa: @greta Interesting presidential race; Carson tries to beat his mom with a hammer, and @realDonaldTrump beats Carson in the polls!	2015-11-06 11:37:59	android
662567885051699200	realDonaldTrump	"@reganharycki: @realDonaldTrump it's about time we find a republican that can take on the democrats! https://t.co/lfI1rUjWRV"	2015-11-06 11:51:08	android
662568726282268673	realDonaldTrump	"@GrundleMan27: Marco Rubio can't even handle his own credit card how is he going to be able to handle the U.S. finances #trump"	2015-11-06 11:54:28	android
662569633258541056	realDonaldTrump	"@AliceEngle3: @realDonaldTrump-huge lead in Reuters National poll https://t.co/afdvXHzvIx"	2015-11-06 11:58:05	android
662569952126349312	realDonaldTrump	"@rhinostate: .@realDonaldTrump @GrundleMan27 Rubio is a Manchurian Candidate. People will own him if he ever became president."	2015-11-06 11:59:21	android
662599915596554240	realDonaldTrump	Florida Ethics Commission Advocate comes down hard on Rubio. So do two people who worked with him. Said he used the wrong credit card! Sure.	2015-11-06 13:58:25	android
662600422339780608	realDonaldTrump	Will be interviewed on @MariaBartiromo on @FoxBusiness at 7:25 this morning! Enjoy.	2015-11-06 14:00:25	android
662604464830988288	realDonaldTrump	Such bad reporting: A puff piece on Ben Carson in the @nytimes states that Carson "is trying to solidify his lead." But I am #1, easily! Sad	2015-11-06 14:16:29	android
662606063624032257	realDonaldTrump	With Ben Carson wanting to hit his mother on head with a hammer, stabb a friend and Pyramids built for grain storage - don't people get it?	2015-11-06 14:22:50	android
662619382808489984	realDonaldTrump	Carson now admits his friend named "Bob," who he tried to stabb (Bob was saved by his belt buckle!), no longer exists as Bob. Wrong name!	2015-11-06 15:15:46	android
662632599962173440	realDonaldTrump	With Ben Carson wanting to hit his mother on head with a hammer, stab a friend and Pyramids built for grain storage - don't people get it?	2015-11-06 16:08:17	iphone
651245719190437888	realDonaldTrump	"@CASuperrunner: @cu_mr2ducks @FoxNews @foxnewspolitics  Trump talked about this weeks ago as a possibility .... this is not Rubio's idea"	2015-10-06 07:00:53	android
651350101823221760	realDonaldTrump	I will be interviewed on @CNN New Day at 7:03 A.M. Enjoy!	2015-10-06 13:55:40	android
651359165349281792	realDonaldTrump	"@LarrySchweikart: @peddoc63 @RickCanton @realDonaldTrump @marcorubio Funny. The Donald living rent-free in lil Marco's head"	2015-10-06 14:31:41	android
651359196563251200	realDonaldTrump	"@Karentalk: @CNNPolitics @realDonaldTrump Stop interrupting Trump..Please..He is CORRECT ON EVERYTHING.."	2015-10-06 14:31:48	android
651359270353698816	realDonaldTrump	"@LindaRicker6: My choice @realDonaldTrump just finished a great interview on CNN. Pathetic questions from Cuomo but Trump cleared the air."	2015-10-06 14:32:06	android
651359481864036352	realDonaldTrump	"@AngelaDale143: @realDonaldTrump @CNN wow, did Trump kick ass with Cuomo! You are the man, Mr. Trump; certainly not the lamb chop, Rubio."	2015-10-06 14:32:56	android
651359555528601600	realDonaldTrump	"@realbigstriper: @ChrisCuomo Pew poll: @realDonaldTrump holds commanding lead @CNNPolitics http://t.co/iw2vk9Wx9L"	2015-10-06 14:33:14	android
651359752484691968	realDonaldTrump	"@Lisa_Steen: seriously Cuomo hates DonaldTrump he was a pathetic interviewer AS USUAL! Please don't go anywhere Mr Trump AMERICA NEEDS YOU"	2015-10-06 14:34:01	android
651359857136824320	realDonaldTrump	"@Tea4Freedom: @realDonaldTrump @CNN That was awesome, boss! #trump2016"	2015-10-06 14:34:26	android
651360060396937216	realDonaldTrump	"@Nay_2xTimes: Great interview on #NewDay @realDonaldTrump #MakeAmericaGreatAgain"	2015-10-06 14:35:14	android
651360322201210880	realDonaldTrump	"@AJ_Nix: @realDonaldTrump @CNN Great job Mr Trump,,,Kept em on topic,, Got your message though."	2015-10-06 14:36:17	android
651360905578577920	realDonaldTrump	"@WMikeWood: @cnn Trump Shuts down Cuomo. "I am not getting out." I am going to win. Cuomo tries sleazy tricks . Epic Fail. Unprofessional."	2015-10-06 14:38:36	android
651361060960759808	realDonaldTrump	"@CPO_Mark_2010: @realDonaldTrump is fired up on @cnn!!! So are your supporters!! #Trump2016"	2015-10-06 14:39:13	android
651361170234994688	realDonaldTrump	"@SteveBrainard1: @realDonaldTrump @CNN great interview Trump!"	2015-10-06 14:39:39	android
651361204460519424	realDonaldTrump	"@kitkat123frank: @realDonaldTrump @CNN @SpecialKMB1969. You have my vote"	2015-10-06 14:39:47	android
651412375250280448	realDonaldTrump	.@WayneNewtonMrLV  Wayne, such a pleasant surprise--so nice. Thank you very much.	2015-10-06 18:03:07	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>
629992743788523520	realDonaldTrump	So many "politically correct" fools in our country. We have to all get back to work and stop wasting time and energy on nonsense!	2015-08-08 15:29:09	android
629997060830425088	realDonaldTrump	Re Megyn Kelly quote: "you could see there was blood coming out of her eyes, blood coming out of her wherever" (NOSE). Just got on w/thought	2015-08-08 15:46:18	android
630007166129303552	realDonaldTrump	.@redstate I miss you all, and thanks for all of your support. Political correctness is killing our country. "weakness."	2015-08-08 16:26:28	iphone
630100913861099520	realDonaldTrump	Wow, CNN just said that Donald Trump won the DEBATE, connected best with audience. Also, Time, Drudge, Newsmax, N.Y.Times and more!	2015-08-08 22:38:59	android
630116339852673024	realDonaldTrump	Almost universal support that "Trump won the debate." Only @FoxNews is consistantly fighting the Trump win, and I got them the ratings!	2015-08-08 23:40:17	android
630223393774825472	realDonaldTrump	Small crowds at @RedState today in Atlanta. People were very angry at EWErickson, a major sleaze and buffoon who has saved me time and money	2015-08-09 06:45:40	android
825690087857995776	realDonaldTrump	Somebody with aptitude and conviction should buy the FAKE NEWS and failing @nytimes and either run it correctly or let it fold with dignity!	2017-01-29 15:00:32	android
825692045532618753	realDonaldTrump	Our country needs strong borders and extreme vetting, NOW. Look what is happening all over Europe and, indeed, the world - a horrible mess!	2017-01-29 15:08:18	android
683259029804695552	realDonaldTrump	.@JebBush is a sad case. A total embarrassment to both himself and his family, he just announced he will continue to spend on Trump hit ads!	2016-01-02 14:10:21	android
683260753810440192	realDonaldTrump	.@JebBush is a low energy "stiff" who should focus his special interest money on the many people ahead of him in the polls. Has no chance!	2016-01-02 14:17:12	android
683277309969694720	realDonaldTrump	Hillary Clinton said that it is O.K. to ban Muslims from Israel by building a WALL, but not O.K. to do so in the U.S. We must be vigilant!	2016-01-02 15:23:00	android
683377290282156032	realDonaldTrump	Hillary Clinton doesn't have the strength or stamina to be president. Jeb Bush is a low energy individual, but Hillary is not much better!	2016-01-02 22:00:17	android
683378470093746176	realDonaldTrump	I hope Bill Clinton starts talking about women's issues so that voters can see what a hypocrite he is and how Hillary abused those women!	2016-01-02 22:04:58	android
683392613869858816	realDonaldTrump	When I look at all of the money the special interests and lobbyists are giving to candidates, beware - the candidates are mere puppets $$$$!	2016-01-02 23:01:10	android
683394224184758272	realDonaldTrump	Remember, I am self-funding my campaign, the only one in either party. I'm not controlled by lobbyists or special interests-only the U.S.A.!	2016-01-02 23:07:34	android
683418056417251328	realDonaldTrump	Heading to Biloxi, Mississippi. Massive crowds expected. Thank you for your support! #VoteTrump2016 https://t.co/1VMngEMLzT	2016-01-03 00:42:16	iphone
683443848639455232	realDonaldTrump	Just arrived in Mississippi for the rally. Word is that the crowd is overflowing and massive. Will be an amazing evening!	2016-01-03 02:24:45	android
668405215654240256	realDonaldTrump	.@GStephanopoulos just announced that I am leading  BIG in the new @ABC Poll which will be shown on This Week at 9:00 A.M. I will be on show	2015-11-22 14:26:36	android
668406922232659968	realDonaldTrump	Big new @ABC Poll to be announced at 9:00 A.M. on This Week with @GStephanopoulos. I will be interviewed on show!	2015-11-22 14:33:23	android
668441539643899905	realDonaldTrump	Great poll numbers all over and beating Hillary Clinton one on one. Thank you!	2015-11-22 16:50:56	android
668457318267400193	realDonaldTrump	13 Syrian refugees were caught trying to get into the U.S. through the Southern Border. How many made it?  WE NEED THE WALL!	2015-11-22 17:53:38	android
668458837670805504	realDonaldTrump	We better get tough with RADICAL ISLAMIC TERRORISTS, and get tough now, or the life and safety of our wonderful country will be in jeopardy!	2015-11-22 17:59:40	android
668495716139036673	realDonaldTrump	Great poll numbers! Thank you! #MakeAmericaGreatAgain #Trump2016 https://t.co/51CRR6m5Eg	2015-11-22 20:26:13	iphone
668519137765928960	realDonaldTrump	"@heiressarts: @realDonaldTrump By going after you, Jindal also lost the LA governor race! Politicians Beware.	2015-11-22 21:59:17	android
668520614697820160	realDonaldTrump	"@SeanSean252: @WayneDupreeShow @Rockprincess818 @CheriJacobus    https://t.co/5GUwhhtvyN"	2015-11-22 22:05:09	android
668520845028040704	realDonaldTrump	"@jakub_lisa:  @HillaryClinton A Clinton Cannot be trusted!How many x's do we allow them to disgrace this country? #NoClintonInWHEverAgain"	2015-11-22 22:06:04	android
668521121411678208	realDonaldTrump	"@drewtheg:  Trump is the epitome of integrity, good spirit, forthright honesty... you pull no punches and call a spade a spade. diggin it!"	2015-11-22 22:07:10	android
668556086547496960	realDonaldTrump	"@TheFix: The Paris attacks have only made Donald Trump stronger https://t.co/F8vgxYNa5t https://t.co/Y3SevhrRp1" Very interesting!	2015-11-23 00:26:06	android
668557606189944832	realDonaldTrump	"@MJP1370: @realDonaldTrump @TheFix @pbump We need Trump now! Obama isn't protecting Americans !!"	2015-11-23 00:32:09	android
668557747336687616	realDonaldTrump	"@bloggerjulie: @FoxNews The reporter is the one who mentioned the national database FIRST and not DonaldTrump. Y not report HONEST NEWS?"	2015-11-23 00:32:42	android
668560227772604416	realDonaldTrump	"@ktd101551: @CNNPolitics Trump gave a great speech in Ala. What's more important a protester? I wouldn't give these folks 1 sec of attn"	2015-11-23 00:42:34	android
668561163920277504	realDonaldTrump	"@ny_conservative:  @BarbMuenchen #CrippledAmerica is an excellent resource for the 2016 race #TeamTrump #Trump2016 #MakeAmericaGreatAgain"	2015-11-23 00:46:17	android
668563843904380928	realDonaldTrump	Hillary Clinton is weak on illegal immigration, among many other things. She is strong on corruption - corruption is what she's best at!	2015-11-23 00:56:56	android
668594331968778241	realDonaldTrump	.@MatthewJDowd thank you for the nice comments recently, especially on @BarbaraJWalters. My family &amp; I greatly appreciate your kind words.	2015-11-23 02:58:05	iphone
657224175707385856	realDonaldTrump	"@mygreenhippo #BenCarson is now leading in the #polls in #Iowa. Too much #Monsanto in the #corn creates issues in the brain? #Trump #GOP"	2015-10-22 18:57:08	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>
657228886007263233	realDonaldTrump	"Trump Nears 100 days on Top" via The Hill https://t.co/MDzpY89TRE	2015-10-22 19:15:51	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>
657231408813993984	realDonaldTrump	#ChrisWallace, who interviewed me on Sunday, had his highest ratings since Feb of '09. Congratulations!  https://t.co/o49V73AZZB	2015-10-22 19:25:53	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>
657235829413289984	realDonaldTrump	"@toddinwichita @realDonaldTrump Hillary is doing a HORRIBLE job at #BenghaziHearings reading from the script. #pathetic . She is no leader"	2015-10-22 19:43:27	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>
657238490476843008	realDonaldTrump	Joe, thanks for not running! https://t.co/yYAMVXWc7t	2015-10-22 19:54:01	<a href="http://instagram.com" rel="nofollow">Instagram</a>
657270071979585536	realDonaldTrump	The young intern who accidentally did a Retweet apologizes.	2015-10-22 21:59:31	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>
657298874869096448	realDonaldTrump	"@dpdax @realDonaldTrump Thanks for standing for Vets Take care of those that give so much"	2015-10-22 23:53:58	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>
793400131525677056	realDonaldTrump	Look at the way Crooked Hillary is handling the e-mail case and the total mess she is in. She is unfit to be president. Bad judgement!	2016-11-01 12:31:46	android
793421274043285504	realDonaldTrump	Wow, now leading in @ABC /@washingtonpost Poll 46 to 45. Gone up 12 points in two weeks, mostly before the Crooked Hillary blow-up!	2016-11-01 13:55:47	android
740313748825505792	realDonaldTrump	Thank you! Together we will #MakeAmericaGreatAgain! https://t.co/7Jk6voyzue	2016-06-08 01:45:26	iphone
740330660372619265	realDonaldTrump	I will be interviewed tonight on @seanhannity - Enjoy!  10:00 P.M.	2016-06-08 02:52:38	android
740343009074634752	realDonaldTrump	I will be speaking about our great journey to the Republican nomination at 9:00 P.M. The movement toward a country that WINS again continues	2016-06-08 03:41:42	android
740380953722421249	realDonaldTrump	Thank you Montana! #Trump2016 https://t.co/rOvTapLnWG https://t.co/PyHiy7vjO6	2016-06-08 06:12:29	iphone
740383281603039232	realDonaldTrump	Thank you New Jersey! #Trump2016 https://t.co/PgIYkHLGtI https://t.co/MyJMOKdpJ9	2016-06-08 06:21:44	iphone
740385872089120768	realDonaldTrump	Thank you South Dakota! #Trump2016  https://t.co/GbRTQdxIj4 https://t.co/pNqwOrY0ZB	2016-06-08 06:32:02	iphone
740387780719747072	realDonaldTrump	Thank you New Mexico! #Trump2016 https://t.co/wNOY8Pc2kM https://t.co/osWzVxNkJx	2016-06-08 06:39:37	iphone
740392765662629888	realDonaldTrump	Thank you California! #Trump2016  https://t.co/GusL2UPrX2 https://t.co/H6D25S1TR5	2016-06-08 06:59:25	iphone
782264189574377472	realDonaldTrump	Crooked H is nasty to Sanders supporters behind closed doors. Owned by Wall St and Politicians, HRC is not with you. https://t.co/WN1lyCDXla	2016-10-01 20:01:31	iphone
782313153308884992	realDonaldTrump	I won the debate if you decide without watching the totally one-sided "spin" that followed. This despite the really bad microphone.	2016-10-01 23:16:05	android
782330717539803136	realDonaldTrump	Wow, just saw the really bad @CNN ratings. People don't want to watch bad product that only builds up Crooked Hillary.	2016-10-02 00:25:52	android
782331741369462784	realDonaldTrump	Heading to Pennsylvania for a big rally tonight. We will MAKE AMERICA GREAT AGAIN!	2016-10-02 00:29:56	android
751016366925344768	realDonaldTrump	Great being in Cincinnati, Ohio last night- thank you! Off to Washington D.C. now. #Trump2016 #AmericaFirst https://t.co/sryJgRyd56	2016-07-07 14:33:49	iphone
751115433273688064	realDonaldTrump	Just leaving D.C. Had great meetings with Republicans in the House and Senate. Very interesting day! These are people who love our country!	2016-07-07 21:07:28	android
674917524597825536	realDonaldTrump	Wow, my poll numbers have just been announced and have gone through the roof!	2015-12-10 13:44:11	android
674919175681400832	realDonaldTrump	I will be interviewed on @foxandfriends this morning at 7:30. So much to talk about!	2015-12-10 13:50:45	android
674921565717438464	realDonaldTrump	Our VISA system is broken, like so much else in our country. We better get it fixed really fast. MAKE AMERICA GREAT AGAIN!	2015-12-10 14:00:15	android
674924540347195392	realDonaldTrump	I have decided to postpone my trip to Israel and to schedule my meeting with @Netanyahu at a later date after I become President of the U.S.	2015-12-10 14:12:04	android
674928839173259265	realDonaldTrump	.@foxandfriends NOW!	2015-12-10 14:29:09	android
674934005725331456	realDonaldTrump	The United Kingdom is trying hard to disguise their massive  Muslim problem. Everybody is wise to what is happening, very sad! Be honest.	2015-12-10 14:49:41	android
674936832010887168	realDonaldTrump	Thank you to respected columnist Katie Hopkins of Daily https://t.co/LgtY0qdv9U for her  powerful writing on the U.K.'s Muslim problems.	2015-12-10 15:00:55	android
674938181918269441	realDonaldTrump	The politicians of the U.K. should watch Katie Hopkins of Daily https://t.co/LgtY0qdv9U on @FoxNews. Many people in the U.K. agree with me!	2015-12-10 15:06:16	android
691850438119952385	realDonaldTrump	"@Sharp_Trident: A huge disappointment to see @megynkelly constantly attack DonaldTrump. It has become almost unbearable to watch her show."	2016-01-26 07:09:33	android
691934371654270976	realDonaldTrump	I will be doing @GMA @GStephanopoulos this morning at around 7:00. Likewise, I will be doing @Morning_Joe at around 7:00. Figure it out!	2016-01-26 12:43:04	android
691942336746635264	realDonaldTrump	"@laurencristmann:  @Sharp_Trident @megynkelly it makes me not wanna watch debate because I know they are going to treat Trump unfair"	2016-01-26 13:14:43	android
691943033663782912	realDonaldTrump	I will be interviewed by @MariaBartiromo on @MorningsMaria  @FoxBusiness at 7:30 A.M. Enjoy.	2016-01-26 13:17:29	android
691965633043513345	realDonaldTrump	RT @Morning_Joe: VIDEO: @realDonaldTrump announces 'a very powerful endorsement' will be coming today.  https://t.co/cJsMBcVcdY	2016-01-26 14:47:17	iphone
691966649973522432	realDonaldTrump	"Donald Trump retains national lead in new ABC News/WaPo poll with 37%: https://t.co/xPjA3TBbTa" https://t.co/6Uaecpwqwm	2016-01-26 14:51:20	iphone
691967215097221120	realDonaldTrump	"@realDonaldTrump hits new heights in national poll at 41%" https://t.co/1Tzszrkh4j	2016-01-26 14:53:34	iphone
691992417336172544	realDonaldTrump	"@xXFlame: .@bobvanderplaats Idiot Bob Plaats on CNN is DELUDED! Cruz's favorability ratings are 0%, NO ONE LIKES HIM. VOTE TRUMP INSTEAD!"	2016-01-26 16:33:43	android
691992472889724929	realDonaldTrump	"@AynsFriend: @bobvanderplaats CRUZ IS DONE @CNN @ChrisCuomo"	2016-01-26 16:33:56	android
691992813177847808	realDonaldTrump	"@puttster71: @bobvanderplaats The next president isn't on ur stage. @realDonaldTrump is the next president."	2016-01-26 16:35:17	android
692012875775414273	realDonaldTrump	Why doesn't phony  @bobvanderplaats tell his followers all the times he asked for him and his family to stay at my hotels-didn't like paying	2016-01-26 17:55:01	android
692018253678415873	realDonaldTrump	For the great people of Iowa, find your #IACaucus location at https://t.co/ANvTcZqfOq - so important to vote! #MakeAmericaGreatAgain	2016-01-26 18:16:23	iphone
692025339812380672	realDonaldTrump	#MakeAmericaGreatAgain #Trump2016  https://t.co/oJyGTj5QX8	2016-01-26 18:44:32	iphone
